CLASS_NAME	PERSON_FULL_NAME	BEGIN_HH_TIME	SECTION_END_DATE	AVAIL_SEAT	DAY_CODE	BLDG_CODE	BEGIN_MM_TIME	FK_CDI_INSTR_TYPE	FK_SPM_SPCL_MTG_CD	COUNT_ON_WAITLIST	END_HH_TIME	PRIMARY_INSTR_FLAG	LONG_DESC	END_MM_TIME	SECTION_START_DATE	STP_ENRLT_FLAG	SCTN_ENRLT_QTY	START_DATE	ROOM_CODE	SECTION_NUMBER	SECT_CODE	BEFORE_DESC	SCTN_CPCTY_QTY	FK_SST_SCTN_STATCD
MAE 294A	Llewellyn Smith, Stefan G.	11	2017-12-08	0	4	WLH  	30	LE	FI	7	14	Y	                              	29	2017-09-28	Y	62	2017-12-14	2111 	910965	A00	 	62	AC	
MAE 295	Graeve, Olivia A	0	2017-12-08	9997	 	TBA	0	OP	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	918569	A00	 	9999	AC	
MAE 295	Talke, Frank E	0	2017-12-08	9998	 	TBA	0	OP	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	928123	B00	 	9999	AC	
MAE 296	Pisano, Albert Paul	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	910904	001	 	9999	AC	
MAE 296	Friend, James Robert	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	928128	002	 	9999	AC	
MAE 298	Pisano, Albert Paul	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910905	001	 	9999	AC	
MAE 299	Bandaru, Prabhakar	0	2017-12-08	9993	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	6	 	TBA	910906	001	 	9999	AC	
MAE 299	Beg, Farhat N.	0	2017-12-08	9993	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	6	 	TBA	910907	002	 	9999	AC	
MAE 299	Bewley, Thomas R	0	2017-12-08	9993	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	6	 	TBA	910908	003	 	9999	AC	
MAE 299	Bitmead, Robert R.	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	910909	004	 	9999	AC	
MAE 299	Cai, Shengqiang	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	910910	005	 	9999	AC	
MAE 299	Chen, Renkun	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	910911	006	 	9999	AC	
MAE 299	Coimbra, Carlos F.	0	2017-12-08	9994	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	5	 	TBA	910912	007	 	9999	AC	
MAE 299	Cortes, Jorge	0	2017-12-08	9993	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	6	 	TBA	910913	008	 	9999	AC	
MAE 299	de Callafon, Raymond A	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	910914	009	 	9999	AC	
MAE 299	de Oliveira, Mauricio	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	910915	010	 	9999	AC	
MAE 299	Delson, Nathan Joseph	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	910916	011	 	9999	AC	
MAE 299	Del Alamo, Juan Carlos	0	2017-12-08	9994	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	5	 	TBA	910917	012	 	9999	AC	
MAE 299	Friend, James Robert	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	910918	013	 	9999	AC	
MAE 299	Garay, Javier	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910919	014	 	9999	AC	
MAE 299	Graeve, Olivia A	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	910920	015	 	9999	AC	
MAE 299	Gravish, Nicholas G	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	910921	016	 	9999	AC	
MAE 299	Kleissl, Jan	0	2017-12-08	9988	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	11	 	TBA	910922	017	 	9999	AC	
MAE 299	Kosmatka, John B	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	910923	018	 	9999	AC	
MAE 299	Krasheninnikov, Sergei	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	910924	019	 	9999	AC	
MAE 299	Krstic, Miroslav	0	2017-12-08	9990	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	9	 	TBA	910925	020	 	9999	AC	
MAE 299	Lal, Ratnesh	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910926	021	 	9999	AC	
MAE 299	Llewellyn Smith, Stefan G.	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	910927	022	 	9999	AC	
MAE 299	Martinez, Sonia	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	910928	023	 	9999	AC	
MAE 299	McEneaney, William Michael	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910929	024	 	9999	AC	
MAE 299	McKittrick, Joanna M	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910930	025	 	9999	AC	
MAE 299	Meyers, Marc	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	910931	026	 	9999	AC	
MAE 299	Murakami, Hidenori	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	910932	027	 	9999	AC	
MAE 299	Najmabadi, Farrokh	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	910933	028	 	9999	AC	
MAE 299	Nemat-Nasser, Siavouche	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910934	029	 	9999	AC	
MAE 299	Nesterenko, Vitali F	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910935	030	 	9999	AC	
MAE 299	Nomura, Keiko K.	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910936	031	 	9999	AC	
MAE 299	Pawlak, Geno Ronald	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	910937	032	 	9999	AC	
MAE 299	Pisano, Albert Paul	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	910938	033	 	9999	AC	
MAE 299	Rangamani, Padmini	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	910939	034	 	9999	AC	
MAE 299	Saintillan, David	0	2017-12-08	9995	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	910940	035	 	9999	AC	
MAE 299	Sanchez, Antonio Luis	0	2017-12-08	9994	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	5	 	TBA	910941	036	 	9999	AC	
MAE 299	Sarkar, Sutanu	0	2017-12-08	9992	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	7	 	TBA	910942	037	 	9999	AC	
MAE 299	Seshadri, Kalyanasundaram	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	910943	038	 	9999	AC	
MAE 299	Talke, Frank E	0	2017-12-08	9994	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	5	 	TBA	910944	039	 	9999	AC	
MAE 299	Tartakovsky, Daniel	0	2017-12-08	9993	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	6	 	TBA	910945	040	 	9999	AC	
MAE 299	Tolley, Michael Thomas	0	2017-12-08	9989	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	10	 	TBA	910946	041	 	9999	AC	
MAE 299	Tynan, George Robert	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	910947	042	 	9999	AC	
MAE 299	Arefiev, Alexey	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	924424	043	 	9999	AC	
MATH 2	Um, Ko Woon	16	2017-12-08	0	2	APM  	0	DI	  	0	16	Y	                              	50	2017-09-28	N	35	2017-09-28	2402 	916599	A01	 	35	AC	
MATH 2	Harel, Guershon	16	2017-12-08	4	2	APM  	0	DI	  	0	16	Y	                              	50	2017-09-28	N	31	2017-09-28	B412 	916602	B01	 	35	AC	
MATH 2	Um, Ko Woon	12	2017-12-08	35	135	APM  	0	LE	  	0	12	Y	                              	50	2017-09-28	N	0	2017-09-28	B412 	916598	A00	 	35	NC	
MATH 2	Harel, Guershon	15	2017-12-08	35	13	APM  	30	LE	  	0	16	Y	                              	50	2017-09-28	N	0	2017-09-28	B412 	916601	B00	 	35	NC	
MATH 2	Um, Ko Woon	11	2017-12-08	35	4	APM  	30	LE	FI	0	14	Y	                              	29	2017-09-28	N	0	2017-12-14	B412 	916598	A00	 	35	NC	
MATH 2	Harel, Guershon	15	2017-12-08	35	5	APM  	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	0	2017-12-15	B412 	916601	B00	 	35	NC	
MATH 2	Staff	0	2017-12-08	35	 	TBA	0	LA	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	916600	A50	 	35	NC	
MATH 2	Staff	0	2017-12-08	35	 	TBA	0	LA	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	916603	B50	 	35	NC	
MATH 3C	Staff	16	2017-12-08	0	4	CENTR	0	DI	  	9	16	 	                              	50	2017-09-28	Y	37	2017-09-28	217B 	916605	A01	 	37	AC	
MATH 3C	Staff	17	2017-12-08	0	4	CENTR	0	DI	  	8	17	 	                              	50	2017-09-28	Y	36	2017-09-28	217B 	916606	A02	 	36	AC	
MATH 3C	Staff	18	2017-12-08	0	4	CENTR	0	DI	  	8	18	 	                              	50	2017-09-28	Y	36	2017-09-28	217B 	916607	A03	 	36	AC	
MATH 3C	Staff	19	2017-12-08	0	4	CENTR	0	DI	  	7	19	 	                              	50	2017-09-28	Y	36	2017-09-28	217B 	916608	A04	 	36	AC	
MATH 3C	Staff	17	2017-12-08	0	4	CENTR	0	DI	  	9	17	 	                              	50	2017-09-28	Y	37	2017-09-28	217A 	916610	B01	 	37	AC	
MATH 3C	Staff	18	2017-12-08	0	4	CENTR	0	DI	  	6	18	 	                              	50	2017-09-28	Y	36	2017-09-28	217A 	916611	B02	 	36	AC	
MATH 3C	Staff	19	2017-12-08	0	4	CENTR	0	DI	  	5	19	 	                              	50	2017-09-28	Y	36	2017-09-28	217A 	916612	B03	 	36	AC	
MATH 3C	Staff	20	2017-12-08	0	4	CENTR	0	DI	  	6	20	 	                              	50	2017-09-28	Y	36	2017-09-28	217A 	916613	B04	 	36	AC	
MATH 3C	Staff	12	2017-12-08	144	135	HSS  	0	LE	  	0	12	 	                              	50	2017-09-28	N	0	2017-09-28	1330 	916604	A00	 	144	NC	
MATH 3C	Staff	17	2017-12-08	144	2	CENTR	0	LE	  	0	17	 	                              	50	2017-09-28	N	0	2017-09-28	105  	916604	A00	 	144	NC	
MATH 3C	Staff	15	2017-12-08	144	135	HSS  	0	LE	  	0	15	 	                              	50	2017-09-28	N	0	2017-09-28	1330 	916609	B00	 	144	NC	
MATH 3C	Staff	18	2017-12-08	144	2	CENTR	0	LE	  	0	18	 	                              	50	2017-09-28	N	0	2017-09-28	105  	916609	B00	 	144	NC	
MATH 3C	Staff	11	2017-12-08	144	4	HSS  	30	LE	FI	0	14	 	                              	29	2017-09-28	N	0	2017-12-14	1330 	916604	A00	 	144	NC	
MATH 3C	Staff	15	2017-12-08	144	5	HSS  	0	LE	FI	0	17	 	                              	59	2017-09-28	N	0	2017-12-15	1330 	916609	B00	 	144	NC	
MATH 4C	Staff	17	2017-12-08	-1	4	CENTR	0	DI	  	3	17	 	                              	50	2017-09-28	Y	34	2017-09-28	205  	916615	A01	 	33	AC	
MATH 4C	Staff	18	2017-12-08	0	4	CENTR	0	DI	  	1	18	 	                              	50	2017-09-28	Y	33	2017-09-28	205  	916616	A02	 	33	AC	
MATH 4C	Staff	19	2017-12-08	0	4	CENTR	0	DI	  	0	19	 	                              	50	2017-09-28	N	33	2017-09-28	205  	916617	A03	 	33	AC	
MATH 4C	Staff	20	2017-12-08	0	4	CENTR	0	DI	  	0	20	 	                              	50	2017-09-28	N	33	2017-09-28	205  	916618	A04	 	33	AC	
MATH 4C	Staff	11	2017-12-08	144	135	CENTR	0	LE	  	0	11	 	                              	50	2017-09-28	N	0	2017-09-28	105  	916614	A00	 	144	NC	
MATH 4C	Staff	19	2017-12-08	144	2	CENTR	0	LE	  	0	19	 	                              	50	2017-09-28	N	0	2017-09-28	105  	916614	A00	 	144	NC	
MATH 4C	Staff	11	2017-12-08	144	2	CENTR	30	LE	FI	0	14	 	                              	29	2017-09-28	N	0	2017-12-12	105  	916614	A00	 	144	NC	
MATH 10A	Stevens, Laura Jeanne	14	2017-12-08	0	2	WLH  	0	DI	  	5	14	Y	                              	50	2017-09-28	Y	38	2017-09-28	2115 	916620	A01	 	38	AC	
MATH 10A	Stevens, Laura Jeanne	15	2017-12-08	0	2	WLH  	0	DI	  	3	15	Y	                              	50	2017-09-28	Y	38	2017-09-28	2115 	916621	A02	 	38	AC	
MATH 10A	Stevens, Laura Jeanne	16	2017-12-08	0	2	WLH  	0	DI	  	3	16	Y	                              	50	2017-09-28	Y	38	2017-09-28	2115 	916622	A03	 	38	AC	
MATH 10A	Stevens, Laura Jeanne	17	2017-12-08	0	2	WLH  	0	DI	  	2	17	Y	                              	50	2017-09-28	Y	38	2017-09-28	2115 	916623	A04	 	38	AC	
MATH 10A	Stevens, Laura Jeanne	18	2017-12-08	0	2	WLH  	0	DI	  	2	18	Y	                              	50	2017-09-28	Y	37	2017-09-28	2115 	916624	A05	 	37	AC	
MATH 10A	Stevens, Laura Jeanne	19	2017-12-08	0	2	WLH  	0	DI	  	2	19	Y	                              	50	2017-09-28	Y	37	2017-09-28	2115 	916625	A06	 	37	AC	
MATH 10A	Stevens, Laura Jeanne	20	2017-12-08	0	2	WLH  	0	DI	  	2	20	Y	                              	50	2017-09-28	Y	36	2017-09-28	2115 	925489	A07	 	36	AC	
MATH 10A	Stevens, Laura Jeanne	21	2017-12-08	0	2	WLH  	0	DI	  	1	21	Y	                              	50	2017-09-28	Y	36	2017-09-28	2115 	925490	A08	 	36	AC	
MATH 10A	Cloninger, Alexander	16	2017-12-08	0	2	CENTR	0	DI	  	6	16	Y	                              	50	2017-09-28	Y	32	2017-09-28	220  	916627	B01	 	32	AC	
MATH 10A	Cloninger, Alexander	17	2017-12-08	0	2	CENTR	0	DI	  	5	17	Y	                              	50	2017-09-28	Y	32	2017-09-28	220  	916628	B02	 	32	AC	
MATH 10A	Cloninger, Alexander	18	2017-12-08	0	2	CENTR	0	DI	  	3	18	Y	                              	50	2017-09-28	Y	32	2017-09-28	220  	916629	B03	 	32	AC	
MATH 10A	Cloninger, Alexander	19	2017-12-08	0	2	CENTR	0	DI	  	3	19	Y	                              	50	2017-09-28	Y	32	2017-09-28	220  	916630	B04	 	32	AC	
MATH 10A	Cloninger, Alexander	20	2017-12-08	0	2	CENTR	0	DI	  	0	20	Y	                              	50	2017-09-28	N	32	2017-09-28	220  	916631	B05	 	32	AC	
MATH 10A	Cloninger, Alexander	21	2017-12-08	0	2	CENTR	0	DI	  	1	21	Y	                              	50	2017-09-28	Y	32	2017-09-28	220  	916632	B06	 	32	AC	
MATH 10A	Tucker, Henry Jackson	13	2017-12-08	0	2	SEQUO	0	DI	  	0	13	Y	                              	50	2017-09-28	N	37	2017-09-28	148  	916634	C01	 	37	AC	
MATH 10A	Tucker, Henry Jackson	14	2017-12-08	0	2	SEQUO	0	DI	  	0	14	Y	                              	50	2017-09-28	N	37	2017-09-28	148  	916635	C02	 	37	AC	
MATH 10A	Tucker, Henry Jackson	15	2017-12-08	0	2	SEQUO	0	DI	  	0	15	Y	                              	50	2017-09-28	N	38	2017-09-28	148  	916636	C03	 	38	AC	
MATH 10A	Tucker, Henry Jackson	16	2017-12-08	0	2	SEQUO	0	DI	  	0	16	Y	                              	50	2017-09-28	N	38	2017-09-28	148  	916637	C04	 	38	AC	
MATH 10A	Tucker, Henry Jackson	17	2017-12-08	0	2	SEQUO	0	DI	  	0	17	Y	                              	50	2017-09-28	N	35	2017-09-28	148  	916638	C05	 	35	AC	
MATH 10A	Tucker, Henry Jackson	18	2017-12-08	1	2	SEQUO	0	DI	  	0	18	Y	                              	50	2017-09-28	N	36	2017-09-28	148  	916639	C06	 	37	AC	
MATH 10A	Tucker, Henry Jackson	19	2017-12-08	0	2	SEQUO	0	DI	  	0	19	Y	                              	50	2017-09-28	N	37	2017-09-28	148  	916640	C07	 	37	AC	
MATH 10A	Tucker, Henry Jackson	20	2017-12-08	1	2	SEQUO	0	DI	  	0	20	Y	                              	50	2017-09-28	N	36	2017-09-28	148  	916641	C08	 	37	AC	
MATH 10A	Stevens, Laura Jeanne	8	2017-12-08	300	135	SOLIS	0	LE	  	0	8	Y	                              	50	2017-09-28	N	0	2017-09-28	107  	916619	A00	 	300	NC	
MATH 10A	Cloninger, Alexander	12	2017-12-08	192	135	YORK 	0	LE	  	0	12	Y	                              	50	2017-09-28	N	0	2017-09-28	2622 	916626	B00	 	192	NC	
MATH 10A	Tucker, Henry Jackson	16	2017-12-08	296	135	PETER	0	LE	  	0	16	Y	                              	50	2017-09-28	N	0	2017-09-28	108  	916633	C00	 	296	NC	
MATH 10A	Stevens, Laura Jeanne	19	2017-12-08	300	1	CENTR	0	LE	FI	0	21	Y	                              	59	2017-09-28	N	0	2017-12-11	101  	916619	A00	 	300	NC	
MATH 10A	Cloninger, Alexander	19	2017-12-08	192	1	CENTR	0	LE	FI	0	21	Y	                              	59	2017-09-28	N	0	2017-12-11	115  	916626	B00	 	192	NC	
MATH 10A	Tucker, Henry Jackson	19	2017-12-08	296	1	GH   	0	LE	FI	0	21	Y	                              	59	2017-09-28	N	0	2017-12-11	242  	916633	C00	 	296	NC	
MATH 10A	Stevens, Laura Jeanne	20	2017-12-08	300	3	PETER	0	LE	MI	0	21	Y	                              	20	2017-09-28	N	0	2017-10-25	110  	916619	A00	 	300	NC	
MATH 10A	Stevens, Laura Jeanne	20	2017-12-08	300	3	PETER	0	LE	MI	0	21	Y	                              	20	2017-09-28	N	0	2017-11-22	110  	916619	A00	 	300	NC	
MATH 10A	Cloninger, Alexander	20	2017-12-08	192	3	YORK 	0	LE	MI	0	21	Y	                              	20	2017-09-28	N	0	2017-10-25	2622 	916626	B00	 	192	NC	
MATH 10A	Cloninger, Alexander	20	2017-12-08	192	3	YORK 	0	LE	MI	0	21	Y	                              	20	2017-09-28	N	0	2017-11-22	2622 	916626	B00	 	192	NC	
MATH 10A	Tucker, Henry Jackson	20	2017-12-08	296	3	PETER	0	LE	MI	0	21	Y	                              	20	2017-09-28	N	0	2017-10-25	108  	916633	C00	 	296	NC	
MATH 10A	Tucker, Henry Jackson	20	2017-12-08	296	3	PETER	0	LE	MI	0	21	Y	                              	20	2017-09-28	N	0	2017-11-22	108  	916633	C00	 	296	NC	
MATH 10B	Staff	14	2017-12-08	0	4	WLH  	0	DI	  	0	14	 	                              	50	2017-09-28	N	37	2017-09-28	2115 	916643	A01	 	37	AC	
MATH 10B	Staff	15	2017-12-08	0	4	WLH  	0	DI	  	0	15	 	                              	50	2017-09-28	N	37	2017-09-28	2115 	916644	A02	 	37	AC	
MATH 10B	Staff	16	2017-12-08	0	4	WLH  	0	DI	  	0	16	 	                              	50	2017-09-28	N	36	2017-09-28	2115 	916645	A03	 	36	AC	
MATH 10B	Staff	17	2017-12-08	0	4	WLH  	0	DI	  	0	17	 	                              	50	2017-09-28	N	36	2017-09-28	2115 	916646	A04	 	36	AC	
MATH 10B	Staff	18	2017-12-08	0	4	WLH  	0	DI	  	0	18	 	                              	50	2017-09-28	N	36	2017-09-28	2115 	916647	A05	 	36	AC	
MATH 10B	Staff	19	2017-12-08	0	4	WLH  	0	DI	  	0	19	 	                              	50	2017-09-28	N	36	2017-09-28	2115 	916648	A06	 	36	AC	
MATH 10B	Staff	20	2017-12-08	0	4	WLH  	0	DI	  	0	20	 	                              	50	2017-09-28	N	36	2017-09-28	2115 	916649	A07	 	36	AC	
MATH 10B	Staff	21	2017-12-08	4	4	WLH  	0	DI	  	0	21	 	                              	50	2017-09-28	N	32	2017-09-28	2115 	916650	A08	 	36	AC	
MATH 10B	Staff	20	2017-12-08	20	4	APM  	0	DI	  	0	20	 	                              	50	2017-09-28	N	14	2017-09-28	2301 	925785	A09	 	34	AC	
MATH 10B	Quarfoot, David James	13	2017-12-08	0	4	SEQUO	0	DI	  	8	13	Y	                              	50	2017-09-28	Y	37	2017-09-28	148  	916652	B01	 	37	AC	
MATH 10B	Quarfoot, David James	14	2017-12-08	0	4	SEQUO	0	DI	  	4	14	Y	                              	50	2017-09-28	Y	37	2017-09-28	148  	916653	B02	 	37	AC	
MATH 10B	Quarfoot, David James	15	2017-12-08	0	4	SEQUO	0	DI	  	0	15	Y	                              	50	2017-09-28	N	37	2017-09-28	148  	916654	B03	 	37	AC	
MATH 10B	Quarfoot, David James	16	2017-12-08	0	4	SEQUO	0	DI	  	3	16	Y	                              	50	2017-09-28	Y	37	2017-09-28	148  	916655	B04	 	37	AC	
MATH 10B	Quarfoot, David James	17	2017-12-08	0	4	SEQUO	0	DI	  	3	17	Y	                              	50	2017-09-28	Y	36	2017-09-28	148  	916656	B05	 	36	AC	
MATH 10B	Quarfoot, David James	18	2017-12-08	0	4	SEQUO	0	DI	  	1	18	Y	                              	50	2017-09-28	Y	36	2017-09-28	148  	916657	B06	 	36	AC	
MATH 10B	Quarfoot, David James	19	2017-12-08	0	4	SEQUO	0	DI	  	2	19	Y	                              	50	2017-09-28	Y	36	2017-09-28	148  	916658	B07	 	36	AC	
MATH 10B	Quarfoot, David James	20	2017-12-08	0	4	SEQUO	0	DI	  	3	20	Y	                              	50	2017-09-28	Y	36	2017-09-28	148  	916659	B08	 	36	AC	
MATH 10B	Quarfoot, David James	21	2017-12-08	0	4	APM  	0	DI	  	1	21	Y	                              	50	2017-09-28	Y	36	2017-09-28	2301 	925786	B09	 	36	AC	
MATH 10B	Staff	10	2017-12-08	324	135	PETER	0	LE	  	0	10	 	                              	50	2017-09-28	N	0	2017-09-28	110  	916642	A00	 	324	NC	
MATH 10B	Quarfoot, David James	13	2017-12-08	328	135	PETER	0	LE	  	0	13	Y	                              	50	2017-09-28	N	0	2017-09-28	110  	916651	B00	 	328	NC	
MATH 10B	Staff	8	2017-12-08	324	5	PETER	0	LE	FI	0	10	 	                              	59	2017-09-28	N	0	2017-12-15	110  	916642	A00	 	324	NC	
MATH 10B	Quarfoot, David James	11	2017-12-08	328	1	PETER	30	LE	FI	0	14	Y	                              	29	2017-09-28	N	0	2017-12-11	110  	916651	B00	 	328	NC	
MATH 10C	Oprea, Dragos N.	14	2017-12-08	0	2	YORK 	0	DI	  	8	14	Y	                              	50	2017-09-28	Y	38	2017-09-28	4080A	916661	A01	 	38	AC	
MATH 10C	Oprea, Dragos N.	15	2017-12-08	0	2	YORK 	0	DI	  	4	15	Y	                              	50	2017-09-28	Y	38	2017-09-28	4080A	916662	A02	 	38	AC	
MATH 10C	Oprea, Dragos N.	16	2017-12-08	0	2	YORK 	0	DI	  	6	16	Y	                              	50	2017-09-28	Y	38	2017-09-28	4080A	916663	A03	 	38	AC	
MATH 10C	Oprea, Dragos N.	17	2017-12-08	0	2	YORK 	0	DI	  	5	17	Y	                              	50	2017-09-28	Y	38	2017-09-28	4080A	916664	A04	 	38	AC	
MATH 10C	Oprea, Dragos N.	18	2017-12-08	0	2	YORK 	0	DI	  	5	18	Y	                              	50	2017-09-28	Y	37	2017-09-28	4080A	916665	A05	 	37	AC	
MATH 10C	Oprea, Dragos N.	19	2017-12-08	0	2	YORK 	0	DI	  	4	19	Y	                              	50	2017-09-28	Y	37	2017-09-28	4080A	916666	A06	 	37	AC	
MATH 10C	Oprea, Dragos N.	20	2017-12-08	0	2	YORK 	0	DI	  	4	20	Y	                              	50	2017-09-28	Y	37	2017-09-28	4080A	916667	A07	 	37	AC	
MATH 10C	Oprea, Dragos N.	21	2017-12-08	0	2	YORK 	0	DI	  	5	21	Y	                              	50	2017-09-28	Y	37	2017-09-28	4080A	916668	A08	 	37	AC	
MATH 10C	Staff	16	2017-12-08	0	2	WLH  	0	DI	  	3	16	 	                              	50	2017-09-28	Y	32	2017-09-28	2206 	916670	B01	 	32	AC	
MATH 10C	Staff	17	2017-12-08	0	2	WLH  	0	DI	  	2	17	 	                              	50	2017-09-28	Y	32	2017-09-28	2206 	916671	B02	 	32	AC	
MATH 10C	Staff	18	2017-12-08	0	2	WLH  	0	DI	  	2	18	 	                              	50	2017-09-28	Y	32	2017-09-28	2206 	916672	B03	 	32	AC	
MATH 10C	Staff	19	2017-12-08	0	2	WLH  	0	DI	  	1	19	 	                              	50	2017-09-28	Y	32	2017-09-28	2206 	916673	B04	 	32	AC	
MATH 10C	Staff	20	2017-12-08	0	2	WLH  	0	DI	  	1	20	 	                              	50	2017-09-28	Y	32	2017-09-28	2206 	916674	B05	 	32	AC	
MATH 10C	Staff	21	2017-12-08	0	2	WLH  	0	DI	  	0	21	 	                              	50	2017-09-28	N	32	2017-09-28	2206 	916675	B06	 	32	AC	
MATH 10C	Oprea, Dragos N.	12	2017-12-08	300	135	SOLIS	0	LE	  	0	12	Y	                              	50	2017-09-28	N	0	2017-09-28	107  	916660	A00	 	300	NC	
MATH 10C	Staff	17	2017-12-08	192	135	PCYNH	0	LE	  	0	17	 	                              	50	2017-09-28	N	0	2017-09-28	109  	916669	B00	 	192	NC	
MATH 10C	Oprea, Dragos N.	11	2017-12-08	300	4	SOLIS	30	LE	FI	0	14	Y	                              	29	2017-09-28	N	0	2017-12-14	107  	916660	A00	 	300	NC	
MATH 10C	Staff	19	2017-12-08	192	4	PCYNH	0	LE	FI	0	21	 	                              	59	2017-09-28	N	0	2017-12-14	109  	916669	B00	 	192	NC	
